user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
U4811,5,2,635.91,5,4,4,Champions
U4812,8,4,973.22,4,5,5,Champions
U4813,9,3,822.6800000000001,4,5,5,Champions
U4814,17,2,482.83000000000004,3,4,3,Loyal
U4815,7,3,631.76,5,5,4,Champions
U4817,1,3,807.78,5,5,5,Champions
U4818,43,1,90.3,1,2,1,Lost
U4819,3,4,1479.8200000000002,5,5,5,Champions
U4820,9,1,461.77,4,2,3,Loyal
U4823,6,2,557.49,5,4,4,Champions
U4824,36,2,498.19000000000005,2,4,3,Loyal
U4827,29,3,595.2,2,5,4,Loyal
U4828,20,2,508.45000000000005,3,4,3,Loyal
U4829,22,3,300.90999999999997,3,5,2,Loyal
U4831,59,1,92.68,1,2,1,Lost
U4832,60,1,17.51,1,2,1,Lost
U4833,56,1,445.56,1,2,3,At Risk
U4834,46,1,149.17,1,2,1,Lost
U4835,5,1,459.02,5,2,3,Loyal
U4836,10,3,712.69,4,5,4,Champions
U4837,4,3,375.86,5,5,2,Champions
U4839,43,1,99.6,1,2,1,Lost
U4840,35,2,855.8199999999999,2,4,5,Loyal
U4842,18,3,841.5300000000001,3,5,5,Champions
U4843,51,1,127.66,1,2,1,Lost
U4844,7,4,1015.27,5,5,5,Champions
U4845,15,1,462.06,4,2,3,Loyal
U4849,24,1,329.86,3,2,2,At Risk
U4850,16,4,753.89,3,5,4,Champions
U4851,10,2,581.82,4,4,4,Champions
U4854,29,1,269.77,2,2,2,At Risk
U4856,17,1,10.18,3,2,1,At Risk
U4857,11,3,1037.8,4,5,5,Champions
U4858,41,2,643.84,1,4,4,Loyal
U4859,12,2,839.51,4,4,5,Champions
U4860,20,2,639.75,3,4,4,Loyal
U4861,5,4,660.3,5,5,4,Champions
U4862,21,1,37.9,3,2,1,At Risk
U4863,18,2,479.12,3,4,3,Loyal
U4865,34,3,1099.56,2,5,5,Champions
U4866,44,1,46.29,1,2,1,Lost
U4867,20,2,479.87,3,4,3,Loyal
U4868,40,1,444.77,1,2,3,At Risk
U4869,32,5,1349.0,2,5,5,Champions
U4871,15,1,409.49,4,2,3,Loyal
U4872,11,2,829.95,4,4,5,Champions
U4874,44,1,165.53,1,2,1,Lost
U4875,11,3,878.1,4,5,5,Champions
U4877,11,3,763.74,4,5,4,Champions
U4878,5,1,465.42,5,2,3,Loyal
U4881,13,1,98.57,4,2,1,At Risk
U4882,19,3,635.16,3,5,4,Champions
U4883,56,1,206.26,1,2,1,Lost
U4884,6,3,1243.84,5,5,5,Champions
U4885,5,5,873.45,5,5,5,Champions
U4886,8,4,518.83,4,5,3,Champions
U4887,20,5,670.81,3,5,4,Champions
U4890,45,1,319.95,1,2,2,Lost
U4891,58,1,57.23,1,2,1,Lost
U4892,7,1,90.42,5,2,1,At Risk
U4893,11,2,104.63,4,4,1,Loyal
U4895,48,2,943.69,1,4,5,Loyal
U4896,24,2,582.42,3,4,4,Loyal
U4897,17,2,770.38,3,4,4,Loyal
U4898,49,1,33.31,1,2,1,Lost
U4899,11,3,1077.37,4,5,5,Champions
U4900,32,1,158.81,2,2,1,Lost
U4901,13,1,44.06,4,2,1,At Risk
U4902,42,1,364.79,1,2,2,Lost
U4903,38,2,601.88,2,4,4,Loyal
U4905,2,3,714.19,5,5,4,Champions
U4906,35,1,221.71,2,2,1,Lost
U4908,12,2,576.9,4,4,4,Champions
U4909,39,1,288.4,1,2,2,Lost
U4911,40,1,221.05,1,2,1,Lost
U4912,23,1,203.31,3,2,1,At Risk
U4915,36,1,19.25,2,2,1,Lost
U4916,12,1,30.86,4,2,1,At Risk
U4917,26,2,640.44,2,4,4,Loyal
U4919,8,4,1093.9299999999998,4,5,5,Champions
U4920,43,2,521.0600000000001,1,4,3,At Risk
U4921,20,4,923.8699999999999,3,5,5,Champions
U4922,36,2,739.89,2,4,4,Loyal
U4923,24,1,207.52,3,2,1,At Risk
U4924,9,1,76.58,4,2,1,At Risk
U4926,3,2,288.59000000000003,5,4,2,Loyal
U4927,57,2,887.53,1,4,5,Loyal
U4928,56,1,492.66,1,2,3,At Risk
U4929,26,1,495.94,2,2,3,At Risk
U4932,6,2,778.56,5,4,5,Champions
U4933,5,4,1009.98,5,5,5,Champions
U4934,37,2,542.84,2,4,4,Loyal
U4935,10,2,598.21,4,4,4,Champions
U4936,5,3,554.67,5,5,4,Champions
U4938,13,3,683.53,4,5,4,Champions
U4939,1,1,151.58,5,2,1,At Risk
U4940,33,1,338.26,2,2,2,At Risk
U4941,4,4,686.73,5,5,4,Champions
U4944,22,3,623.02,3,5,4,Champions
U4945,16,2,943.9300000000001,3,4,5,Champions
U4947,41,1,450.75,1,2,3,At Risk
U4948,17,1,448.75,3,2,3,At Risk
U4949,24,1,237.2,3,2,2,At Risk
U4950,5,1,15.97,5,2,1,At Risk
U4951,21,4,600.21,3,5,4,Champions
U4952,6,2,423.15,5,4,3,Champions
U4953,52,1,468.94,1,2,3,At Risk
U4954,1,6,1511.58,5,5,5,Champions
U4955,45,1,60.32,1,2,1,Lost
U4956,4,2,720.0899999999999,5,4,4,Champions
U4957,30,1,193.07,2,2,1,Lost
U4958,2,4,860.95,5,5,5,Champions
U4959,57,1,450.01,1,2,3,At Risk
U4960,37,3,1037.35,2,5,5,Champions
U4961,34,2,632.73,2,4,4,Loyal
U4962,17,1,484.02,3,2,3,At Risk
U4963,55,1,336.01,1,2,2,Lost
U4964,10,1,252.96,4,2,2,At Risk
U4965,51,1,314.03,1,2,2,Lost
U4966,2,5,1035.98,5,5,5,Champions
U4967,26,3,1028.78,2,5,5,Champions
U4968,23,2,433.33000000000004,3,4,3,Loyal
U4969,15,4,762.22,4,5,4,Champions
U4970,2,4,591.58,5,5,4,Champions
U4972,27,3,1093.19,2,5,5,Champions
U4973,17,3,511.17,3,5,3,Loyal
U4974,55,1,453.18,1,2,3,At Risk
U4975,48,1,277.35,1,2,2,Lost
U4976,5,2,906.63,5,4,5,Champions
U4980,36,1,148.35,2,2,1,Lost
U4981,4,1,402.4,5,2,3,Loyal
U4982,18,1,401.26,3,2,3,At Risk
U4983,4,1,159.37,5,2,1,At Risk
U4984,16,4,1052.3400000000001,3,5,5,Champions
U4985,40,1,234.3,1,2,2,Lost
U4986,51,1,33.78,1,2,1,Lost
U4987,32,1,52.17,2,2,1,Lost
U4988,2,3,674.9000000000001,5,5,4,Champions
U4990,26,3,894.9499999999999,2,5,5,Champions
U4991,4,2,586.37,5,4,4,Champions
U4992,33,2,566.46,2,4,4,Loyal
U4993,19,2,506.49,3,4,3,Loyal
U4995,5,3,561.46,5,5,4,Champions
U4998,57,1,218.16,1,2,1,Lost
U4999,11,2,693.3,4,4,4,Champions
U5000,1,1,198.43,5,2,1,At Risk
U5001,11,1,294.15,4,2,2,At Risk
U5002,13,1,275.63,4,2,2,At Risk
U5003,28,1,24.3,2,2,1,Lost
U5005,7,3,768.96,5,5,4,Champions
U5006,9,2,441.19999999999993,4,4,3,Loyal
U5007,9,5,1541.22,4,5,5,Champions
U5008,6,2,367.56,5,4,2,Loyal
U5009,60,1,80.49,1,2,1,Lost
U5010,12,2,370.6,4,4,2,Loyal
U5011,3,2,165.45,5,4,1,Loyal
U5012,14,3,1121.0,4,5,5,Champions
U5013,6,1,236.74,5,2,2,Loyal
U5014,45,2,862.3900000000001,1,4,5,Loyal
U5015,5,2,362.88,5,4,2,Loyal
U5016,35,1,70.38,2,2,1,Lost
U5018,14,3,587.5699999999999,4,5,4,Champions
U5019,11,1,330.79,4,2,2,At Risk
U5020,16,1,387.67,3,2,2,At Risk
U5021,58,1,173.52,1,2,1,Lost
U5022,1,3,798.21,5,5,5,Champions
U5023,25,2,421.06,3,4,3,Loyal
U5024,49,1,378.56,1,2,2,Lost
U5025,3,2,671.31,5,4,4,Champions
U5026,22,1,92.61,3,2,1,At Risk
U5027,15,3,616.69,4,5,4,Champions
U5028,57,1,414.2,1,2,3,At Risk
U5029,23,2,617.65,3,4,4,Loyal
U5030,24,4,843.01,3,5,5,Champions
U5031,28,1,476.55,2,2,3,At Risk
U5032,14,4,982.07,4,5,5,Champions
U5033,28,1,196.37,2,2,1,Lost
U5034,33,1,208.11,2,2,1,Lost
U5035,32,2,127.62,2,4,1,At Risk
U5036,11,2,576.12,4,4,4,Champions
U5037,49,1,223.56,1,2,1,Lost
U5039,60,1,280.46,1,2,2,Lost
U5040,46,1,222.17,1,2,1,Lost
U5041,14,2,745.99,4,4,4,Champions
U5042,12,3,888.94,4,5,5,Champions
U5044,43,3,1072.88,1,5,5,Loyal
U5045,54,1,44.03,1,2,1,Lost
U5046,25,2,681.29,3,4,4,Loyal
U5047,2,1,223.09,5,2,1,At Risk
U5048,20,1,113.08,3,2,1,At Risk
U5049,32,2,674.52,2,4,4,Loyal
U5050,42,1,287.33,1,2,2,Lost
U5051,13,2,539.77,4,4,4,Champions
U5052,4,4,911.27,5,5,5,Champions
U5053,14,3,760.64,4,5,4,Champions
U5054,6,2,304.64,5,4,2,Loyal
U5055,19,3,858.0699999999999,3,5,5,Champions
U5056,36,1,400.28,2,2,3,At Risk
U5057,37,3,849.4000000000001,2,5,5,Champions
U5058,36,1,13.43,2,2,1,Lost
U5059,23,2,939.1500000000001,3,4,5,Champions
U5062,35,2,747.15,2,4,4,Loyal
U5063,29,2,545.57,2,4,4,Loyal
U5065,47,1,21.77,1,2,1,Lost
U5066,59,1,273.93,1,2,2,Lost
U5068,41,2,526.91,1,4,4,Loyal
U5069,28,3,759.86,2,5,4,Loyal
U5070,4,1,166.71,5,2,1,At Risk
U5071,24,2,509.46000000000004,3,4,3,Loyal
U5072,34,1,54.8,2,2,1,Lost
U5074,34,2,264.46,2,4,2,At Risk
U5075,17,2,504.15,3,4,3,Loyal
U5076,36,2,412.49,2,4,3,Loyal
U5079,45,1,162.08,1,2,1,Lost
U5081,44,1,211.98,1,2,1,Lost
U5083,16,2,629.61,3,4,4,Loyal
U5085,6,3,463.76000000000005,5,5,3,Champions
U5086,8,2,400.71000000000004,4,4,3,Loyal
U5087,2,2,523.28,5,4,3,Champions
U5089,50,1,264.33,1,2,2,Lost
U5090,2,2,528.83,5,4,4,Champions
U5092,12,1,310.21,4,2,2,At Risk
U5093,26,2,786.84,2,4,5,Loyal
U5094,23,2,888.7,3,4,5,Champions
U5096,9,1,173.78,4,2,1,At Risk
U5097,4,1,395.03,5,2,3,Loyal
U5098,20,1,249.9,3,2,2,At Risk
U5100,5,1,431.62,5,2,3,Loyal
U5101,12,2,154.13,4,4,1,Loyal
U5102,30,1,221.99,2,2,1,Lost
U5104,57,1,402.84,1,2,3,At Risk
U5106,11,3,589.6999999999999,4,5,4,Champions
U5108,14,2,404.01,4,4,3,Loyal
U5109,54,2,114.25,1,4,1,At Risk
U5110,17,2,910.5699999999999,3,4,5,Champions
U5111,11,2,516.48,4,4,3,Loyal
U5112,22,4,696.8199999999999,3,5,4,Champions
U5113,35,2,410.13,2,4,3,Loyal
U5114,48,1,135.01,1,2,1,Lost
U5116,15,2,549.47,4,4,4,Champions
U5117,17,1,432.29,3,2,3,At Risk
U5118,33,1,486.76,2,2,3,At Risk
U5119,35,2,531.71,2,4,4,Loyal
U5121,12,2,356.95,4,4,2,Loyal
U5122,9,4,767.4300000000001,4,5,4,Champions
U5123,6,4,623.23,5,5,4,Champions
U5124,28,3,685.02,2,5,4,Loyal
U5125,17,3,661.8199999999999,3,5,4,Champions
U5127,12,2,454.76,4,4,3,Loyal
U5128,31,2,693.04,2,4,4,Loyal
U5129,2,2,494.71,5,4,3,Champions
U5131,39,1,394.54,1,2,3,At Risk
U5132,6,2,327.87,5,4,2,Loyal
U5134,14,2,798.05,4,4,5,Champions
U5135,42,2,442.68,1,4,3,At Risk
U5136,15,3,862.19,4,5,5,Champions
U5138,47,2,675.02,1,4,4,Loyal
U5139,42,1,60.09,1,2,1,Lost
U5141,13,1,72.59,4,2,1,At Risk
U5142,43,2,528.5,1,4,4,Loyal
U5143,11,1,73.44,4,2,1,At Risk
U5144,21,2,802.73,3,4,5,Champions
U5145,56,1,429.16,1,2,3,At Risk
U5148,34,2,170.17000000000002,2,4,1,At Risk
U5149,53,1,485.71,1,2,3,At Risk
U5150,3,3,723.52,5,5,4,Champions
U5152,5,3,658.5799999999999,5,5,4,Champions
U5153,9,5,2003.11,4,5,5,Champions
U5154,9,2,493.40999999999997,4,4,3,Loyal
U5155,21,2,233.91000000000003,3,4,2,Loyal
U5156,38,3,785.59,2,5,5,Champions
U5157,27,1,424.93,2,2,3,At Risk
U5158,6,2,811.01,5,4,5,Champions
U5159,3,4,920.39,5,5,5,Champions
U5161,48,2,619.36,1,4,4,Loyal
U5162,12,4,1067.59,4,5,5,Champions
U5165,23,1,286.53,3,2,2,At Risk
U5166,17,2,521.69,3,4,3,Loyal
U5167,14,1,46.23,4,2,1,At Risk
U5169,34,1,356.28,2,2,2,At Risk
U5171,29,2,811.46,2,4,5,Loyal
U5172,42,1,315.95,1,2,2,Lost
U5173,28,1,58.85,2,2,1,Lost
U5174,8,2,246.18,4,4,2,Loyal
U5175,33,2,585.52,2,4,4,Loyal
U5177,1,3,1001.0799999999999,5,5,5,Champions
U5179,12,5,1403.9,4,5,5,Champions
U5180,16,1,19.9,3,2,1,At Risk
U5181,52,1,426.64,1,2,3,At Risk
U5183,38,2,796.64,2,4,5,Loyal
U5184,59,1,264.06,1,2,2,Lost
U5185,1,1,295.8,5,2,2,Loyal
U5186,21,1,236.16,3,2,2,At Risk
U5187,41,1,150.55,1,2,1,Lost
U5188,10,4,561.96,4,5,4,Champions
U5189,24,1,158.82,3,2,1,At Risk
U5190,1,4,818.0,5,5,5,Champions
U5191,2,2,567.08,5,4,4,Champions
U5192,12,1,454.67,4,2,3,Loyal
U5193,29,5,839.95,2,5,5,Champions
U5195,25,3,769.51,3,5,4,Champions
U5198,17,1,362.39,3,2,2,At Risk
U5199,3,3,959.63,5,5,5,Champions
U5200,46,1,264.36,1,2,2,Lost
U5201,49,1,294.75,1,2,2,Lost
U5202,49,1,352.97,1,2,2,Lost
U5203,37,1,462.22,2,2,3,At Risk
U5204,17,1,163.46,3,2,1,At Risk
U5205,10,4,1030.78,4,5,5,Champions
U5206,27,1,191.59,2,2,1,Lost
U5207,23,2,428.34000000000003,3,4,3,Loyal
U5208,4,2,861.8,5,4,5,Champions
U5209,2,1,406.92,5,2,3,Loyal
U5213,25,1,39.04,3,2,1,At Risk
U5214,20,2,665.49,3,4,4,Loyal
U5215,24,1,416.98,3,2,3,At Risk
U5216,47,1,435.99,1,2,3,At Risk
U5217,23,2,573.56,3,4,4,Loyal
U5218,18,2,419.55,3,4,3,Loyal
U5219,10,1,220.72,4,2,1,At Risk
U5220,47,1,193.71,1,2,1,Lost
U5221,36,2,797.33,2,4,5,Loyal
U5222,9,3,767.13,4,5,4,Champions
U5223,17,1,34.31,3,2,1,At Risk
U5224,2,2,252.4,5,4,2,Loyal
U5225,40,2,563.48,1,4,4,Loyal
U5227,6,4,973.62,5,5,5,Champions
U5228,1,4,1363.08,5,5,5,Champions
U5229,2,2,668.61,5,4,4,Champions
U5230,12,1,132.69,4,2,1,At Risk
U5231,3,2,359.89,5,4,2,Loyal
U5232,11,1,107.27,4,2,1,At Risk
U5233,9,3,461.52,4,5,3,Champions
U5234,43,3,773.55,1,5,4,Loyal
U5235,17,1,162.03,3,2,1,At Risk
U5236,41,2,463.67,1,4,3,At Risk
U5237,3,1,334.16,5,2,2,Loyal
U5238,2,3,766.58,5,5,4,Champions
U5239,19,3,729.98,3,5,4,Champions
U5240,17,1,106.27,3,2,1,At Risk
U5241,22,3,495.80999999999995,3,5,3,Loyal
U5242,16,1,355.94,3,2,2,At Risk
U5244,27,4,1482.44,2,5,5,Champions
U5245,15,2,748.0,4,4,4,Champions
U5246,28,2,492.40999999999997,2,4,3,Loyal
U5247,3,1,425.05,5,2,3,Loyal
U5249,17,3,835.97,3,5,5,Champions
U5252,24,3,843.83,3,5,5,Champions
U5253,51,1,335.12,1,2,2,Lost
U5254,3,6,1690.9099999999999,5,5,5,Champions
U5255,20,3,912.8,3,5,5,Champions
U5256,10,4,1443.37,4,5,5,Champions
U5257,12,2,537.28,4,4,4,Champions
U5258,52,1,249.63,1,2,2,Lost
U5259,2,5,1456.94,5,5,5,Champions
U5260,27,2,776.52,2,4,5,Loyal
U5262,12,2,536.69,4,4,4,Champions
U5263,32,2,446.75,2,4,3,Loyal
U5265,43,2,295.57,1,4,2,At Risk
U5266,19,1,180.17,3,2,1,At Risk
U5267,27,1,160.37,2,2,1,Lost
U5268,11,2,503.16,4,4,3,Loyal
U5269,38,2,647.27,2,4,4,Loyal
U5270,14,2,475.88,4,4,3,Loyal
U5271,48,2,642.44,1,4,4,Loyal
U5272,7,1,259.27,5,2,2,Loyal
U5273,59,1,356.18,1,2,2,Lost
U5274,16,1,485.08,3,2,3,At Risk
U5275,4,3,887.41,5,5,5,Champions
U5276,19,1,133.0,3,2,1,At Risk
U5277,10,1,94.21,4,2,1,At Risk
U5279,2,1,286.05,5,2,2,Loyal
U5281,1,2,392.39,5,4,3,Champions
U5282,11,3,870.36,4,5,5,Champions
U5284,11,4,1094.89,4,5,5,Champions
U5285,29,1,498.98,2,2,3,At Risk
U5286,26,2,478.24,2,4,3,Loyal
U5287,2,1,54.57,5,2,1,At Risk
U5288,5,1,326.95,5,2,2,Loyal
U5289,4,2,195.37,5,4,1,Loyal
U5290,31,1,269.07,2,2,2,At Risk
U5291,18,2,480.43,3,4,3,Loyal
U5292,50,2,514.78,1,4,3,At Risk
U5293,45,1,124.8,1,2,1,Lost
U5295,13,2,516.59,4,4,3,Loyal
U5296,40,2,335.09000000000003,1,4,2,At Risk
U5297,38,2,658.5699999999999,2,4,4,Loyal
U5299,40,1,37.02,1,2,1,Lost
U5301,15,3,960.02,4,5,5,Champions
U5302,5,2,777.28,5,4,5,Champions
U5303,26,1,80.78,2,2,1,Lost
U5304,42,1,395.34,1,2,3,At Risk
U5305,14,3,519.89,4,5,3,Champions
U5306,7,1,276.43,5,2,2,Loyal
U5307,48,1,367.75,1,2,2,Lost
U5309,12,3,665.25,4,5,4,Champions
U5311,35,2,257.32,2,4,2,At Risk
U5312,22,1,408.35,3,2,3,At Risk
U5313,12,2,321.56,4,4,2,Loyal
U5314,44,2,414.70000000000005,1,4,3,At Risk
U5315,35,2,523.73,2,4,3,Loyal
U5316,47,2,874.6700000000001,1,4,5,Loyal
U5318,6,6,1206.6399999999999,5,5,5,Champions
U5319,12,4,1036.12,4,5,5,Champions
U5320,26,2,933.27,2,4,5,Loyal
U5325,24,2,504.67,3,4,3,Loyal
U5326,2,6,1447.24,5,5,5,Champions
U5327,47,1,147.38,1,2,1,Lost
U5328,53,1,100.85,1,2,1,Lost
U5330,28,3,449.14,2,5,3,Loyal
U5331,55,1,197.66,1,2,1,Lost
U5333,22,3,1023.6700000000001,3,5,5,Champions
U5334,23,2,616.91,3,4,4,Loyal
U5335,7,1,462.32,5,2,3,Loyal
U5336,23,1,113.38,3,2,1,At Risk
U5338,27,1,484.28,2,2,3,At Risk
U5339,29,1,396.43,2,2,3,At Risk
U5341,51,1,48.96,1,2,1,Lost
U5342,27,2,517.79,2,4,3,Loyal
U5343,35,2,437.78999999999996,2,4,3,Loyal
U5344,17,4,752.97,3,5,4,Champions
U5345,51,1,493.64,1,2,3,At Risk
U5346,5,3,567.99,5,5,4,Champions
U5347,6,2,313.68,5,4,2,Loyal
U5349,9,1,126.61,4,2,1,At Risk
U5350,51,1,304.09,1,2,2,Lost
U5351,10,3,956.89,4,5,5,Champions
U5352,4,3,767.9100000000001,5,5,4,Champions
U5354,58,1,476.1,1,2,3,At Risk
U5355,40,2,303.07000000000005,1,4,2,At Risk
U5356,9,2,351.78999999999996,4,4,2,Loyal
U5357,16,4,878.14,3,5,5,Champions
U5358,51,1,325.94,1,2,2,Lost
U5359,27,4,1426.09,2,5,5,Champions
U5361,30,2,640.72,2,4,4,Loyal
U5362,23,1,263.6,3,2,2,At Risk
U5363,23,2,499.71000000000004,3,4,3,Loyal
U5364,19,1,399.64,3,2,3,At Risk
U5365,52,2,736.3299999999999,1,4,4,Loyal
U5366,42,1,151.22,1,2,1,Lost
U5367,41,2,417.92999999999995,1,4,3,At Risk
U5370,31,1,418.66,2,2,3,At Risk
U5371,35,4,1005.25,2,5,5,Champions
U5372,41,2,642.37,1,4,4,Loyal
U5374,32,2,373.45000000000005,2,4,2,At Risk
U5375,15,2,685.39,4,4,4,Champions
U5376,26,1,258.23,2,2,2,At Risk
U5377,48,1,228.69,1,2,2,Lost
U5378,31,3,803.52,2,5,5,Champions
U5379,56,1,396.21,1,2,3,At Risk
U5380,52,1,467.61,1,2,3,At Risk
U5381,7,2,516.85,5,4,3,Champions
U5384,26,1,427.87,2,2,3,At Risk
U5385,34,2,488.42,2,4,3,Loyal
U5386,13,1,471.4,4,2,3,Loyal
U5387,10,1,423.69,4,2,3,Loyal
U5388,38,1,342.63,2,2,2,At Risk
U5389,10,2,295.78,4,4,2,Loyal
U5390,32,2,521.46,2,4,3,Loyal
U5391,20,1,493.03,3,2,3,At Risk
U5392,8,1,206.41,4,2,1,At Risk
U5396,55,1,217.45,1,2,1,Lost
U5398,10,3,265.78999999999996,4,5,2,Loyal
U5399,26,2,580.36,2,4,4,Loyal
U5401,29,1,226.47,2,2,2,At Risk
U5402,2,2,698.36,5,4,4,Champions
U5403,50,1,187.93,1,2,1,Lost
U5404,34,2,566.25,2,4,4,Loyal
U5405,3,3,1155.14,5,5,5,Champions
U5406,1,2,83.04,5,4,1,Loyal
U5407,37,2,465.02,2,4,3,Loyal
U5408,20,3,487.42,3,5,3,Loyal
U5409,16,3,694.1800000000001,3,5,4,Champions
U5410,17,2,540.11,3,4,4,Loyal
U5411,14,3,580.4,4,5,4,Champions
U5414,18,2,457.26,3,4,3,Loyal
U5415,38,1,72.06,2,2,1,Lost
U5416,2,1,184.48,5,2,1,At Risk
U5418,56,1,68.6,1,2,1,Lost
U5419,44,1,163.27,1,2,1,Lost
U5421,57,1,492.97,1,2,3,At Risk
U5422,31,1,215.33,2,2,1,Lost
U5423,30,2,954.81,2,4,5,Loyal
U5424,10,1,166.85,4,2,1,At Risk
U5425,22,3,924.54,3,5,5,Champions
U5426,5,2,167.51,5,4,1,Loyal
U5427,46,2,862.1600000000001,1,4,5,Loyal
U5428,8,2,552.65,4,4,4,Champions
U5429,20,3,355.15,3,5,2,Loyal
U5431,13,2,537.0,4,4,4,Champions
U5432,40,6,1301.8400000000001,1,5,5,Loyal
U5434,23,1,466.16,3,2,3,At Risk
U5435,9,3,529.11,4,5,4,Champions
U5437,25,1,224.85,3,2,2,At Risk
U5439,9,1,161.55,4,2,1,At Risk
U5440,44,1,396.3,1,2,3,At Risk
U5441,27,2,700.81,2,4,4,Loyal
U5443,2,2,865.57,5,4,5,Champions
U5444,41,2,283.75,1,4,2,At Risk
U5446,56,1,205.2,1,2,1,Lost
U5447,14,1,185.46,4,2,1,At Risk
U5449,6,2,506.96000000000004,5,4,3,Champions
U5450,5,4,1153.62,5,5,5,Champions
U5451,2,2,395.46000000000004,5,4,3,Champions
U5452,16,3,601.09,3,5,4,Champions
U5453,26,2,522.87,2,4,3,Loyal
U5455,57,2,619.3299999999999,1,4,4,Loyal
U5456,6,2,249.16,5,4,2,Loyal
U5457,11,2,595.24,4,4,4,Champions
U5459,23,2,556.54,3,4,4,Loyal
U5460,15,2,844.43,4,4,5,Champions
U5461,37,1,418.59,2,2,3,At Risk
U5462,23,1,143.3,3,2,1,At Risk
U5464,26,2,70.86,2,4,1,At Risk
U5465,24,1,74.45,3,2,1,At Risk
U5467,14,1,140.91,4,2,1,At Risk
U5470,2,4,641.0899999999999,5,5,4,Champions
U5471,32,3,649.01,2,5,4,Loyal
U5473,4,2,406.12,5,4,3,Champions
U5474,9,1,70.2,4,2,1,At Risk
U5475,16,2,814.1700000000001,3,4,5,Champions
U5477,11,2,515.7,4,4,3,Loyal
U5479,7,3,891.65,5,5,5,Champions
U5480,55,2,250.43,1,4,2,At Risk
U5481,15,2,305.37,4,4,2,Loyal
U5482,3,3,629.59,5,5,4,Champions
U5484,32,1,16.0,2,2,1,Lost
U5485,16,2,205.25,3,4,1,At Risk
U5488,15,3,842.11,4,5,5,Champions
U5489,16,1,20.27,3,2,1,At Risk
U5490,53,1,304.25,1,2,2,Lost
U5491,21,1,306.44,3,2,2,At Risk
U5492,3,3,779.05,5,5,5,Champions
U5493,10,3,587.74,4,5,4,Champions
U5494,3,1,413.67,5,2,3,Loyal
U5496,43,1,368.54,1,2,2,Lost
U5497,20,2,422.03,3,4,3,Loyal
U5498,45,1,116.36,1,2,1,Lost
U5499,12,1,148.04,4,2,1,At Risk
U5500,16,4,1061.65,3,5,5,Champions
U5501,30,2,371.78000000000003,2,4,2,At Risk
U5502,45,1,292.35,1,2,2,Lost
U5503,44,2,535.04,1,4,4,Loyal
U5505,51,1,371.39,1,2,2,Lost
U5506,13,2,276.0,4,4,2,Loyal
U5507,7,4,605.52,5,5,4,Champions
U5508,29,1,148.35,2,2,1,Lost
U5509,36,2,379.64,2,4,2,At Risk
U5511,14,2,598.79,4,4,4,Champions
U5512,24,1,401.48,3,2,3,At Risk
U5515,27,1,252.87,2,2,2,At Risk
U5516,39,2,222.28,1,4,1,At Risk
U5518,54,1,236.96,1,2,2,Lost
U5519,1,3,1119.71,5,5,5,Champions
U5522,37,2,601.5799999999999,2,4,4,Loyal
U5523,22,3,829.86,3,5,5,Champions
U5524,23,1,205.81,3,2,1,At Risk
U5525,10,3,1086.92,4,5,5,Champions
U5528,31,2,411.15999999999997,2,4,3,Loyal
U5529,13,3,366.48,4,5,2,Loyal
U5530,1,2,362.84000000000003,5,4,2,Loyal
U5531,47,1,189.2,1,2,1,Lost
U5532,30,2,628.26,2,4,4,Loyal
U5534,12,2,349.88,4,4,2,Loyal
U5535,31,1,95.15,2,2,1,Lost
U5536,32,2,435.94999999999993,2,4,3,Loyal
U5537,2,5,1748.24,5,5,5,Champions
U5538,39,1,123.08,1,2,1,Lost
U5540,35,1,57.06,2,2,1,Lost
U5541,2,4,1145.51,5,5,5,Champions
U5542,9,1,104.65,4,2,1,At Risk
U5544,13,5,1125.75,4,5,5,Champions
U5545,45,1,463.91,1,2,3,At Risk
U5547,46,2,380.92999999999995,1,4,2,At Risk
U5548,13,2,745.05,4,4,4,Champions
U5550,4,1,450.4,5,2,3,Loyal
U5551,13,1,385.59,4,2,2,At Risk
U5553,55,1,187.33,1,2,1,Lost
U5554,24,5,551.51,3,5,4,Champions
U5555,24,1,298.67,3,2,2,At Risk
U5557,24,2,144.54000000000002,3,4,1,At Risk
U5559,29,2,450.32,2,4,3,Loyal
U5560,2,2,538.21,5,4,4,Champions
U5561,33,1,48.2,2,2,1,Lost
U5562,17,2,538.67,3,4,4,Loyal
U5563,28,2,286.66999999999996,2,4,2,At Risk
U5564,24,1,489.88,3,2,3,At Risk
U5565,36,1,327.72,2,2,2,At Risk
U5566,16,1,74.75,3,2,1,At Risk
U5567,28,1,278.05,2,2,2,At Risk
U5568,39,1,117.61,1,2,1,Lost
U5569,5,5,1261.46,5,5,5,Champions
U5570,1,3,483.67,5,5,3,Champions
U5572,21,3,973.9,3,5,5,Champions
U5573,40,2,450.71999999999997,1,4,3,At Risk
U5574,17,3,568.6,3,5,4,Champions
U5575,45,1,387.73,1,2,2,Lost
U5576,45,2,876.97,1,4,5,Loyal
U5577,23,1,206.68,3,2,1,At Risk
U5578,2,1,221.48,5,2,1,At Risk
U5581,43,1,201.22,1,2,1,Lost
U5582,10,2,616.73,4,4,4,Champions
U5583,50,1,388.64,1,2,3,At Risk
U5584,28,1,423.35,2,2,3,At Risk
